,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Country,Country,Country,Spoken_lang,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Descriptive,Numerical,Numerical,Numerical,Numerical,Numerical,Release_year,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Numerical,Numerical,Company,Company,Company,Company,Release_year,Release_year,Release_year,Release_year,Release_year,Numerical,Country,Country,Country,Country,Country,Country,Country
342,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,44000000.0,125.0,63327201.0,239.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
344,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000000.0,104.0,105178561.0,351.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0
345,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,99.0,30626690.0,157.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9,0,1,1,1,0,0,1,0,0,5,1,0,1,0,0,0,0
346,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,96.0,1602173.0,149.0,57.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
347,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26000000.0,99.0,36800000.0,378.0,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0
348,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,94.0,50673078.0,874.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0
349,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,115.0,30059000.0,446.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0
350,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,12000000.0,98.0,110768122.0,371.0,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000000.0,97.0,129042871.0,187.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
353,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90000000.0,106.0,199850315.0,179.0,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000.0,93.0,147332697.0,472.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0
355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,94.0,208027.0,120.0,47.0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
356,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400000.0,94.0,1256806.0,280.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
357,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,105.0,10712024.0,417.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0
358,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000000.0,77.0,407872.0,242.0,35.0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,92.0,54819301.0,152.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
360,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,129.0,96105964.0,732.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
361,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85000000.0,88.0,222231186.0,394.0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0
362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12000000.0,125.0,307239013.0,302.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
363,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,144.0,1074526.0,831.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
364,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000.0,107.0,4360000.0,180.0,94.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
365,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119000.0,103.0,2019000.0,451.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,100.0,7886848.0,232.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,109.0,46089287.0,143.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
368,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,97.0,64217092.0,217.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
369,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,115.0,94882549.0,425.0,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0
370,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000000.0,124.0,82150642.0,212.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
371,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000000.0,99.0,851690.0,444.0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
372,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000000.0,119.0,51723285.0,126.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0
373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000000.0,99.0,50000000.0,357.0,104.0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,23000000.0,89.0,31118000.0,243.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
375,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000000.0,100.0,170000000.0,238.0,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,103.0,83557872.0,364.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,3,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000000.0,112.0,75997067.0,229.0,26.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55000000.0,108.0,330444045.0,404.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,4,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
379,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,106.0,1299855.0,380.0,46.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
381,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20000000.0,82.0,81424988.0,284.0,26.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
382,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20000000.0,105.0,16974459.0,262.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
383,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,109.0,215283742.0,436.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,86.0,193355800.0,263.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,127.0,80154140.0,109.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500000.0,93.0,30553394.0,183.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21000000.0,92.0,43928932.0,431.0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11800000.0,118.0,42843521.0,106.0,37.0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72000000.0,125.0,96889998.0,396.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0
392,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16000000.0,93.0,68411275.0,346.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,8,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,260000000.0,132.0,284139100.0,342.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
394,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.0,139.0,115272727.0,359.0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700000.0,112.0,5654920.0,77.0,43.0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1700000.0,93.0,520739.0,389.0,167.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
397,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,90.0,151161491.0,110.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,20500000.0,99.0,87987055.0,327.0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28000000.0,99.0,47053625.0,262.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
400,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35000000.0,97.0,116980662.0,172.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
401,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,98.0,64437847.0,197.0,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
402,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7000000.0,114.0,3646994.0,129.0,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30000000.0,90.0,90259536.0,247.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33000000.0,112.0,44315648.0,563.0,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,9,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0
407,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65000000.0,123.0,128905366.0,462.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
408,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,120000000.0,119.0,227817248.0,475.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200000.0,85.0,2595216.0,324.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,91.0,38236393.0,327.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0
411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,115.0,1113277.0,426.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
412,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,121.0,154802912.0,217.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
413,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80000000.0,102.0,169852759.0,291.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,7,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
414,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,130.0,15395087.0,214.0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0
415,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,112.0,102820008.0,386.0,57.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
416,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000000.0,145.0,162242962.0,159.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,87.0,547443.0,552.0,55.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,87.0,10000000.0,599.0,59.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
419,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,122.0,50587661.0,614.0,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000000.0,114.0,50007546.0,257.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
